course,class_number,enrolled,limit,meetingNumber,facilityId,facilityType,facilityDescription,facilityDescriptionShort,facilityGroup,facilityCapacity,buildingCode,room,buildingDescription,buildingDescriptionShort,startTime,endTime,startDate,endDate,monday,tuesday,wednesday,thursday,friday,saturday,sunday,standingMeetingPattern,term,catalogId,classTitle,classNumber,section,sectionEnrollment,Latitude,Longitude
RUSSIAN 2104.01,21790,9,22,1,UH0090,1B,University Hall,U Hall,False,35,339,090,University Hall 090,UH 090,12:40 pm,1:35 pm,2025-01-06,2025-04-21,False,True,True,True,True,False,False,,Spring 2025,RUSSIAN 2104.01,Intermediate Russian II (Classroom Track),21790,0020,9,40.00052277,-83.01443196
RUSSIAN 2104.01,37826,9,15,1,CL0109,1B,Caldwell Laboratory,Caldwell,False,26,026,109,Caldwell Lab 109,CL 109,9:10 am,10:05 am,2025-01-06,2025-04-21,False,True,True,True,True,False,False,,Spring 2025,RUSSIAN 2104.01,Intermediate Russian II (Classroom Track),37826,0030,9,40.00243311,-83.01503371
RUSSIAN 2144,27171,10,18,2,HA0012,1B,Hayes Hall,Hayes Hall,False,24,039,012,Hayes Hall 012,HA 012,2:20 pm,3:40 pm,2025-01-06,2025-04-21,False,True,True,True,False,False,False,,Spring 2025,RUSSIAN 2144,Intermediate Russian for Heritage Speakers II,27171,0010,10,40.00053815,-83.01116118
RUSSIAN 2250H,35730,10,40,1,HH0050,1B,Hagerty Hall,Hagerty,False,40,037,050,Hagerty Hall 050,HH 050,11:10 am,12:30 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,RUSSIAN 2250H,Honors Masterpieces of Russian Literature,35730,0010,10,39.99860531,-83.01030783
RUSSIAN 3102,21792,6,24,1,BE0394,1B,Baker Systems Engineering,Baker Sys,False,30,280,394,Baker Systems 394,BE 394,9:35 am,10:55 am,2025-01-06,2025-04-21,False,True,True,True,False,False,False,,Spring 2025,RUSSIAN 3102,Third-Year Russian II: Current Events through the Russian Media,21792,0010,6,40.00159622,-83.01591664
RUSSIAN 3140,21791,3,14,1,JR0291,1B,Journalism Building,Journalism,False,17,046,291,Journalism Bldg 291,JR 291,11:30 am,12:25 pm,2025-01-06,2025-04-21,False,True,False,False,False,False,False,,Spring 2025,RUSSIAN 3140,Russian Conversation,21791,0010,3,40.00199533,-83.01504486
RUSSIAN 3480.01,28941,25,35,1,ML0175,1B,Mendenhall Laboratory,Mendenhall,False,42,054,175,Mendenhall Lab 175,ML 175,9:35 am,10:55 am,2025-01-06,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,RUSSIAN 3480.01,"The Russian Spy: Cultures of Surveillance, Secret Agents, & Hacking from the Cold War through Today",28941,0010,25,39.99839396,-83.01114826
RUSSIAN 3530,36762,13,25,1,EC0240,1B,Enarson Classroom Building,EnrsnClsrm,False,25,072,240,Enarson Classroom Bldg 240,EC 240,12:45 pm,2:05 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,RUSSIAN 3530,"Russian Cuisine in History, Literature and Culture",36762,10,13,40.00216943,-83.01683347
RUSSIAN 3750,35732,8,30,1,HH0042,1B,Hagerty Hall,Hagerty,False,35,037,042,Hagerty Hall 042,HH 042,2:20 pm,3:40 pm,2025-01-06,2025-04-21,False,False,True,False,True,False,False,WF,Spring 2025,RUSSIAN 3750,"[Alter]Native Russia: Indigenous Histories, Cultures, and Politics in Siberia and the North",35732,0010,8,39.99860531,-83.01030783
RUSSIAN 4102,28942,12,20,1,EC0314,1B,Enarson Classroom Building,EnrsnClsrm,False,23,072,314,Enarson Classroom Bldg 314,EC 314,2:20 pm,3:40 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,RUSSIAN 4102,Advanced Russian II,28942,0020,12,40.00216943,-83.01683347
RUSSIAN 4575,21750,8,25,1,EC0346,1B,Enarson Classroom Building,EnrsnClsrm,False,25,072,346,Enarson Classroom Bldg 346,EC 346,12:45 pm,2:05 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,RUSSIAN 4575,Capstone Course for Russian Majors,21750,0010,8,40.00216943,-83.01683347
RUSSIAN 5102,21788,5,10,1,DB0047,1A,Derby Hall,Derby,False,11,025,047,Derby Hall 047,DB 047,9:35 am,10:55 am,2025-01-06,2025-04-21,False,False,True,False,True,False,False,WF,Spring 2025,RUSSIAN 5102,Advanced Russian IV,21788,0010,0,40.00075608,-83.01242693
RUSSIAN 5104,29241,2,11,1,DB0047,1A,Derby Hall,Derby,False,11,025,047,Derby Hall 047,DB 047,9:35 am,10:55 am,2025-01-06,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,RUSSIAN 5104,Advanced Russian VI,29241,0010,3,40.00075608,-83.01242693
RUSSIAN 5104,29240,3,11,1,DB0047,1A,Derby Hall,Derby,False,11,025,047,Derby Hall 047,DB 047,9:35 am,10:55 am,2025-01-06,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,RUSSIAN 5104,Advanced Russian VI,29240,0010,3,40.00075608,-83.01242693
RUSSIAN 5193,21784,3,10,1,HH0045,1B,Hagerty Hall,Hagerty,False,20,037,045,Hagerty Hall 045,HH 045,9:00 am,10:50 am,2025-01-06,2025-02-21,True,False,False,False,False,False,False,,Spring 2025,RUSSIAN 5193,Individual Studies,21784,0110,2,39.99860531,-83.01030783
RUSSIAN 5193,21793,2,10,1,HH0045,1B,Hagerty Hall,Hagerty,False,20,037,045,Hagerty Hall 045,HH 045,9:00 am,10:50 am,2025-01-06,2025-02-21,True,False,False,False,False,False,False,,Spring 2025,RUSSIAN 5193,Individual Studies,21793,0110,2,39.99860531,-83.01030783
RUSSIAN 5200,35304,1,15,1,HH0046,1B,Hagerty Hall,Hagerty,False,36,037,046,Hagerty Hall 046,HH 046,11:10 am,12:30 pm,2025-01-06,2025-04-21,False,False,True,False,True,False,False,WF,Spring 2025,RUSSIAN 5200,Representation of War in Russian Prose and Film,35304,10,5,39.99860531,-83.01030783
RUSSIAN 5200,35303,5,15,1,HH0046,1B,Hagerty Hall,Hagerty,False,36,037,046,Hagerty Hall 046,HH 046,11:10 am,12:30 pm,2025-01-06,2025-04-21,False,False,True,False,True,False,False,WF,Spring 2025,RUSSIAN 5200,Representation of War in Russian Prose and Film,35303,10,5,39.99860531,-83.01030783
RUSSIAN 7150,21794,15,15,1,DE0265,1B,Denney Hall,Denney,False,24,030,265,Denney Hall 265,DE 265,1:00 pm,1:55 pm,2025-01-06,2025-04-21,False,True,False,False,False,False,False,,Spring 2025,RUSSIAN 7150,Language Maintenance and Professionalization,21794,0010,15,40.00130993,-83.01252836
RUSSIAN 8550,35735,7,15,1,HH0071,1B,Hagerty Hall,Hagerty,False,20,037,071,Hagerty Hall 071,HH 071,2:15 pm,5:00 pm,2025-01-06,2025-04-21,True,False,False,False,False,False,False,,Spring 2025,RUSSIAN 8550,"Seminar in Russian Literature, Film, or Cultural Studies",35735,0010,7,39.99860531,-83.01030783
PLNTPTH 2000,31920,14,85,1,SOE0024,1C,Scott Laboratory,Scott Lab,False,85,148,E024,Scott Lab E024,SO E024,10:20 am,11:15 am,2025-01-06,2025-04-21,True,False,True,False,True,False,False,,Spring 2025,PLNTPTH 2000,"Molds, Mushrooms, and Mankind",31920,0010,14,40.00231227,-83.01417566
PLNTPTH 4321,34061,18,40,1,AA0246,1B,Agricultural Administration,Agr Adm,False,49,003,246,Agriculture Admin Bldg 246,AA 246,9:35 am,10:55 am,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,PLNTPTH 4321,Managing Biological Invasions for Forest Sustainability,34061,0010,18,40.00542636,-83.02722587
PLNTPTH 5003,34095,6,30,1,KH0447,2A,Kottman Hall,Kottman,False,30,340,447,Kottman Hall 447,KH 447,11:30 am,1:20 pm,2025-01-06,2025-02-21,False,False,True,False,True,False,False,,Spring 2025,PLNTPTH 5003,Principles of Molecular Plant-Microbe Interactions,34095,1010,6,40.00265631,-83.02684494
PLNTPTH 5030,33451,1,26,1,KH0447,2A,Kottman Hall,Kottman,False,30,340,447,Kottman Hall 447,KH 447,1:50 pm,3:40 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,PLNTPTH 5030,Plant Nematology,33451,0010,4,40.00265631,-83.02684494
PLNTPTH 5030,33452,4,26,1,KH0447,2A,Kottman Hall,Kottman,False,30,340,447,Kottman Hall 447,KH 447,1:50 pm,3:40 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,PLNTPTH 5030,Plant Nematology,33452,1010,4,40.00265631,-83.02684494
PLNTPTH 5030,33453,4,26,1,KH0447,2A,Kottman Hall,Kottman,False,30,340,447,Kottman Hall 447,KH 447,1:50 pm,3:40 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,PLNTPTH 5030,Plant Nematology,33453,101W,4,40.00265631,-83.02684494
PLNTPTH 5050,33467,6,25,1,KH0447,2A,Kottman Hall,Kottman,False,30,340,447,Kottman Hall 447,KH 447,1:50 pm,4:35 pm,2025-01-06,2025-04-21,False,False,False,False,True,False,False,,Spring 2025,PLNTPTH 5050,Plant Pathogenic Fungi,33467,0010,4,40.00265631,-83.02684494
PLNTPTH 5050,33465,4,25,1,KH0447,2A,Kottman Hall,Kottman,False,30,340,447,Kottman Hall 447,KH 447,1:50 pm,4:35 pm,2025-01-06,2025-04-21,False,False,False,False,True,False,False,,Spring 2025,PLNTPTH 5050,Plant Pathogenic Fungi,33465,1010,4,40.00265631,-83.02684494
PLNTPTH 5050,33466,5,25,1,KH0447,2A,Kottman Hall,Kottman,False,30,340,447,Kottman Hall 447,KH 447,1:50 pm,4:35 pm,2025-01-06,2025-04-21,False,False,False,False,True,False,False,,Spring 2025,PLNTPTH 5050,Plant Pathogenic Fungi,33466,101W,4,40.00265631,-83.02684494
PLNTPTH 5110,35827,26,25,1,AA0108,1B,Agricultural Administration,Agr Adm,False,56,003,108,Agriculture Admin Bldg 108,AA 108,2:20 pm,3:40 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,PLNTPTH 5110,Ecology and Management of Pathogens and Insects Affecting Trees in Forest and Urban Environments,35827,0010,2,40.00542636,-83.02722587
PLNTPTH 5110,35828,2,25,1,AA0108,1B,Agricultural Administration,Agr Adm,False,56,003,108,Agriculture Admin Bldg 108,AA 108,2:20 pm,3:40 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,PLNTPTH 5110,Ecology and Management of Pathogens and Insects Affecting Trees in Forest and Urban Environments,35828,1010,2,40.00542636,-83.02722587
PLNTPTH 5604,32924,3,20,1,KH0451,2A,Kottman Hall,Kottman,False,30,340,451,Kottman Hall 451,KH 451,3:55 pm,5:15 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,PLNTPTH 5604,Capstone Course: Problem-Based Studies in Plant Health,32924,0010,0,40.00265631,-83.02684494
PLNTPTH 6030,34269,4,20,1,KH0447,2A,Kottman Hall,Kottman,False,30,340,447,Kottman Hall 447,KH 447,1:50 pm,3:40 pm,2025-02-26,2025-04-21,True,False,False,False,False,False,False,,Spring 2025,PLNTPTH 6030,Advanced Plant Pathology Lab: Nematology,34269,0010,4,40.00265631,-83.02684494
PLNTPTH 6030,34270,4,20,1,KH0447,2A,Kottman Hall,Kottman,False,30,340,447,Kottman Hall 447,KH 447,1:50 pm,3:40 pm,2025-02-26,2025-04-21,True,False,False,False,False,False,False,,Spring 2025,PLNTPTH 6030,Advanced Plant Pathology Lab: Nematology,34270,010W,4,40.00265631,-83.02684494
PLNTPTH 8899,34045,10,40,1,KH0244,2J,Kottman Hall,Kottman,False,40,340,244,Kottman Hall 244,KH 244,9:10 am,10:05 am,2025-01-06,2025-04-21,True,False,False,False,False,False,False,,Spring 2025,PLNTPTH 8899,Plant Pathology Seminar,34045,1020,5,40.00265631,-83.02684494
OSBP 7700,1444,23,35,1,BI0609,1B,Biological Sciences Building,Bioscience,False,44,276,609,Biological Sciences Bldg 609,BI 609,3:00 pm,3:55 pm,2025-01-06,2025-04-21,False,True,False,False,False,False,False,,Spring 2025,OSBP 7700,Interdisciplinary Student Seminar,1444,0010,23,39.99649622,-83.02007965
OSBP 7890,1446,34,150,1,HR0170,1C,Davis Heart and Lung Research Institute,Dav Ht&Lng,False,200,113,170,Davis Heart & Lung 170,HR 170,4:00 pm,5:05 pm,2025-01-06,2025-04-21,False,True,False,False,False,False,False,,Spring 2025,OSBP 7890,Colloquium - Advanced Biochemistry Topics,1446,0010,34,39.99567514,-83.01924594
THEATRE 2000.02,30212,2,5,1,TFM0290,2M,"Theatre, Film and Media Arts Building",TFM,False,12,1025,290,"Theatre, Film & Media Arts 290",TFM 290,2:20 pm,5:15 pm,2025-01-06,2025-04-21,False,True,False,False,False,False,False,,Spring 2025,THEATRE 2000.02,Technical Production Practicum: Sound,30212,0010,2,40.0017902410817,-83.0101716327005
THEATRE 2000.02,30213,3,5,1,TFM0290,2M,"Theatre, Film and Media Arts Building",TFM,False,12,1025,290,"Theatre, Film & Media Arts 290",TFM 290,2:20 pm,5:15 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,THEATRE 2000.02,Technical Production Practicum: Sound,30213,0020,2,40.0017902410817,-83.0101716327005
THEATRE 2000.02,30214,3,5,1,TFM0290,2M,"Theatre, Film and Media Arts Building",TFM,False,12,1025,290,"Theatre, Film & Media Arts 290",TFM 290,2:20 pm,5:15 pm,2025-01-06,2025-04-21,False,False,False,True,False,False,False,,Spring 2025,THEATRE 2000.02,Technical Production Practicum: Sound,30214,0030,2,40.0017902410817,-83.0101716327005
THEATRE 2000.02,30215,1,5,1,TFM0290,2M,"Theatre, Film and Media Arts Building",TFM,False,12,1025,290,"Theatre, Film & Media Arts 290",TFM 290,2:20 pm,5:15 pm,2025-01-06,2025-04-21,False,False,False,False,True,False,False,,Spring 2025,THEATRE 2000.02,Technical Production Practicum: Sound,30215,0040,2,40.0017902410817,-83.0101716327005
THEATRE 2000.04,30216,5,8,1,TFM0170,PERF,"Theatre, Film and Media Arts Building",TFM,False,26,1025,170,"Theatre, Film & Media Arts 170",TFM 170,2:20 pm,5:15 pm,2025-01-06,2025-04-21,False,True,False,False,False,False,False,,Spring 2025,THEATRE 2000.04,Technical Production Practicum: Scenic Construction and Painting,30216,0010,5,40.0017902410817,-83.0101716327005
THEATRE 2000.04,30217,6,8,1,TFM0170,PERF,"Theatre, Film and Media Arts Building",TFM,False,26,1025,170,"Theatre, Film & Media Arts 170",TFM 170,2:20 pm,5:15 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,THEATRE 2000.04,Technical Production Practicum: Scenic Construction and Painting,30217,0020,5,40.0017902410817,-83.0101716327005
THEATRE 2000.04,30218,3,8,1,TFM0170,PERF,"Theatre, Film and Media Arts Building",TFM,False,26,1025,170,"Theatre, Film & Media Arts 170",TFM 170,2:20 pm,5:15 pm,2025-01-06,2025-04-21,False,False,False,True,False,False,False,,Spring 2025,THEATRE 2000.04,Technical Production Practicum: Scenic Construction and Painting,30218,0030,5,40.0017902410817,-83.0101716327005
THEATRE 2000.04,30219,4,8,1,TFM0170,PERF,"Theatre, Film and Media Arts Building",TFM,False,26,1025,170,"Theatre, Film & Media Arts 170",TFM 170,2:20 pm,5:15 pm,2025-01-06,2025-04-21,False,False,False,False,True,False,False,,Spring 2025,THEATRE 2000.04,Technical Production Practicum: Scenic Construction and Painting,30219,0040,5,40.0017902410817,-83.0101716327005
THEATRE 2000.05,30220,4,4,1,TFM0270,2M,"Theatre, Film and Media Arts Building",TFM,False,28,1025,270,"Theatre, Film & Media Arts 270",TFM 270,2:20 pm,5:15 pm,2025-01-06,2025-04-21,False,True,False,False,False,False,False,,Spring 2025,THEATRE 2000.05,Technical Production Practicum: Costuming,30220,0010,4,40.0017902410817,-83.0101716327005
THEATRE 2000.05,30221,4,4,1,TFM0270,2M,"Theatre, Film and Media Arts Building",TFM,False,28,1025,270,"Theatre, Film & Media Arts 270",TFM 270,2:20 pm,5:15 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,THEATRE 2000.05,Technical Production Practicum: Costuming,30221,0020,4,40.0017902410817,-83.0101716327005
THEATRE 2000.05,30222,3,4,1,TFM0270,2M,"Theatre, Film and Media Arts Building",TFM,False,28,1025,270,"Theatre, Film & Media Arts 270",TFM 270,2:20 pm,5:15 pm,2025-01-06,2025-04-21,False,False,False,True,False,False,False,,Spring 2025,THEATRE 2000.05,Technical Production Practicum: Costuming,30222,0030,4,40.0017902410817,-83.0101716327005
THEATRE 2000.05,30223,4,4,1,TFM0270,2M,"Theatre, Film and Media Arts Building",TFM,False,28,1025,270,"Theatre, Film & Media Arts 270",TFM 270,2:20 pm,5:15 pm,2025-01-06,2025-04-21,False,False,False,False,True,False,False,,Spring 2025,THEATRE 2000.05,Technical Production Practicum: Costuming,30223,0040,4,40.0017902410817,-83.0101716327005
THEATRE 2000.06,30225,3,6,3,TFM0285,PERF,"Theatre, Film and Media Arts Building",TFM,False,12,1025,285,"Theatre, Film & Media Arts 285",TFM 285,2:20 pm,5:15 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,THEATRE 2000.06,Technical Production Practicum: Lighting,30225,0020,3,40.0017902410817,-83.0101716327005
THEATRE 2000.06,30226,3,6,3,TFM0285,PERF,"Theatre, Film and Media Arts Building",TFM,False,12,1025,285,"Theatre, Film & Media Arts 285",TFM 285,2:20 pm,5:15 pm,2025-01-06,2025-04-21,False,False,False,True,False,False,False,,Spring 2025,THEATRE 2000.06,Technical Production Practicum: Lighting,30226,0030,3,40.0017902410817,-83.0101716327005
THEATRE 2000.06,30227,2,6,3,TFM0285,PERF,"Theatre, Film and Media Arts Building",TFM,False,12,1025,285,"Theatre, Film & Media Arts 285",TFM 285,2:20 pm,5:15 pm,2025-01-06,2025-04-21,False,False,False,False,True,False,False,,Spring 2025,THEATRE 2000.06,Technical Production Practicum: Lighting,30227,0040,3,40.0017902410817,-83.0101716327005
THEATRE 2100,35950,20,30,1,BE0130,1B,Baker Systems Engineering,Baker Sys,False,32,280,130,Baker Systems 130,BE 130,11:30 am,12:25 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,THEATRE 2100,Introduction to Theatre,35950,0110,53,40.00159622,-83.01591664
THEATRE 2100,35951,19,30,1,BE0394,1B,Baker Systems Engineering,Baker Sys,False,30,280,394,Baker Systems 394,BE 394,12:40 pm,1:35 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,THEATRE 2100,Introduction to Theatre,35951,0120,53,40.00159622,-83.01591664
THEATRE 2100,35952,6,30,1,BE0394,1B,Baker Systems Engineering,Baker Sys,False,30,280,394,Baker Systems 394,BE 394,1:50 pm,2:45 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,THEATRE 2100,Introduction to Theatre,35952,0130,53,40.00159622,-83.01591664
THEATRE 2100,35953,8,30,1,BE0260,1B,Baker Systems Engineering,Baker Sys,False,30,280,260,Baker Systems 260,BE 260,3:00 pm,3:55 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,THEATRE 2100,Introduction to Theatre,35953,0140,53,40.00159622,-83.01591664
THEATRE 2100H,20599,7,25,1,TFM0215,1B,"Theatre, Film and Media Arts Building",TFM,False,34,1025,215,"Theatre, Film & Media Arts 215",TFM 215,2:20 pm,3:40 pm,2025-01-06,2025-04-21,False,False,True,False,True,False,False,WF,Spring 2025,THEATRE 2100H,Introduction to Theatre,20599,0020,7,40.0017902410817,-83.0101716327005
THEATRE 2100H,20601,19,25,1,TFM0215,1B,"Theatre, Film and Media Arts Building",TFM,False,34,1025,215,"Theatre, Film & Media Arts 215",TFM 215,12:45 pm,2:05 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,THEATRE 2100H,Introduction to Theatre,20601,0030,7,40.0017902410817,-83.0101716327005
THEATRE 2100H,30610,18,25,1,TFM0215,1B,"Theatre, Film and Media Arts Building",TFM,False,34,1025,215,"Theatre, Film & Media Arts 215",TFM 215,12:45 pm,2:05 pm,2025-01-06,2025-04-21,False,False,True,False,True,False,False,WF,Spring 2025,THEATRE 2100H,Introduction to Theatre,30610,0040,7,40.0017902410817,-83.0101716327005
THEATRE 2211,20548,27,32,1,TFM0215,1B,"Theatre, Film and Media Arts Building",TFM,False,34,1025,215,"Theatre, Film & Media Arts 215",TFM 215,11:10 am,12:30 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,THEATRE 2211,Introduction to Production Design,20548,0010,27,40.0017902410817,-83.0101716327005
THEATRE 2341H,27767,8,16,1,BE0128,1B,Baker Systems Engineering,Baker Sys,False,20,280,128,Baker Systems 128,BE 128,2:20 pm,3:40 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,THEATRE 2341H,Moving Image Art,27767,0010,8,40.00159622,-83.01591664
THEATRE 2700,20621,25,25,1,EC0258,1B,Enarson Classroom Building,EnrsnClsrm,False,32,072,258,Enarson Classroom Bldg 258,EC 258,9:35 am,10:55 am,2025-01-06,2025-04-21,False,False,True,False,True,False,False,WF,Spring 2025,THEATRE 2700,Criticizing Television,20621,0010,25,40.00216943,-83.01683347
THEATRE 2700,20626,24,25,1,BE0394,1B,Baker Systems Engineering,Baker Sys,False,30,280,394,Baker Systems 394,BE 394,11:10 am,12:30 pm,2025-01-06,2025-04-21,False,False,True,False,True,False,False,WF,Spring 2025,THEATRE 2700,Criticizing Television,20626,0020,25,40.00159622,-83.01591664
THEATRE 2700,27141,25,25,1,EC0326,1B,Enarson Classroom Building,EnrsnClsrm,False,32,072,326,Enarson Classroom Bldg 326,EC 326,2:20 pm,3:40 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,THEATRE 2700,Criticizing Television,27141,0040,25,40.00216943,-83.01683347
THEATRE 2700,28383,25,25,1,EC0209,1B,Enarson Classroom Building,EnrsnClsrm,False,29,072,209,Enarson Classroom Bldg 209,EC 209,3:55 pm,5:15 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,THEATRE 2700,Criticizing Television,28383,0050,25,40.00216943,-83.01683347
THEATRE 2811,20561,13,16,1,TFM0350,PERF,"Theatre, Film and Media Arts Building",TFM,False,22,1025,350,"Theatre, Film & Media Arts 350",TFM 350,9:35 am,10:55 am,2025-01-06,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,THEATRE 2811,The Craft of Acting,20561,0010,13,40.0017902410817,-83.0101716327005
THEATRE 2811,20562,16,16,1,TFM0350,PERF,"Theatre, Film and Media Arts Building",TFM,False,22,1025,350,"Theatre, Film & Media Arts 350",TFM 350,11:10 am,12:30 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,THEATRE 2811,The Craft of Acting,20562,0020,13,40.0017902410817,-83.0101716327005
THEATRE 2811,20563,17,16,1,TFM0350,PERF,"Theatre, Film and Media Arts Building",TFM,False,22,1025,350,"Theatre, Film & Media Arts 350",TFM 350,12:45 pm,2:05 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,THEATRE 2811,The Craft of Acting,20563,0030,13,40.0017902410817,-83.0101716327005
THEATRE 2811,28978,14,16,1,TFM0360,PERF,"Theatre, Film and Media Arts Building",TFM,False,35,1025,360,"Theatre, Film & Media Arts 360",TFM 360,9:35 am,10:55 am,2025-01-06,2025-04-21,False,False,True,False,True,False,False,WF,Spring 2025,THEATRE 2811,The Craft of Acting,28978,0040,13,40.0017902410817,-83.0101716327005
